sensor_id;temperatura;velocidad_viento;precipitacion;direccion_viento;tiempo_lectura
USW00013743;11,35;5,5;0,0;300;29/03/2024
USW00013743;11,90;2,6;0,3;10;30/03/2024
USW00013743;13,85;2,4;0,0;10;31/03/2024
USW00013743;12,50;3,0;6,4;30;1/04/2024
USW00013743;10,80;3,8;9,7;110;2/04/2024
USW00013743;9,75;4,3;26,2;320;3/04/2024
USW00013743;9,40;3,2;0,5;300;4/04/2024
USW00013743;9,15;6,0;0,0;330;5/04/2024
USW00013743;9,45;6,2;0,0;330;6/04/2024
USW00013743;12,20;3,9;0,0;310;7/04/2024
USW00013743;14,20;2,8;0,0;60;8/04/2024
USW00013743;18,10;2,5;0,0;120;9/04/2024
USW00013743;20,00;3,4;0,0;170;10/04/2024
USW00013743;19,45;5,9;0,0;140;11/04/2024
USW00013743;17,80;6,8;4,8;240;12/04/2024
USW00013743;16,10;7,0;0,0;300;13/04/2024
USW00013743;18,35;5,5;0,0;190;14/04/2024
USW00013743;22,75;2,3;3,6;170;15/04/2024
USW00013743;18,60;3,9;0,0;10;16/04/2024
USW00013743;18,85;3,1;0,0;330;17/04/2024
USW00013743;20,00;3,7;0,0;350;18/04/2024
USW00013743;12,25;3,1;0,3;120;19/04/2024
USW00013743;18,35;4,1;0,3;10;20/04/2024
USW00013743;12,50;3,8;0,0;10;21/04/2024
USW00013743;11,95;3,5;0,0;330;22/04/2024
USW00013743;14,45;4,4;0,0;200;23/04/2024
USW00013743;19,45;4,7;0,0;330;24/04/2024
USW00013743;13,05;4,2;0,0;10;25/04/2024
USW00013743;13,35;4,1;0,0;90;26/04/2024
USW00013743;13,35;3,0;0,8;180;27/04/2024
USW00013743;21,10;2,7;0,0;170;28/04/2024
USW00013743;24,20;3,7;0,0;180;29/04/2024
USW00013743;23,60;4,7;0,0;330;30/04/2024
USW00013743;23,60;3,1;0,0;250;1/05/2024
USW00013743;25,00;3,1;0,0;160;2/05/2024
USW00013743;18,60;4,8;0,0;120;3/05/2024
USW00013743;12,50;3,4;20,8;80;4/05/2024
USW00013743;17,50;2,4;14,7;150;5/05/2024
USW00013743;22,20;1,6;0,5;170;6/05/2024
USW00013743;23,05;2,3;0,3;180;7/05/2024
USW00013743;25,55;3,6;0,0;240;8/05/2024
USW00013743;19,75;3,2;5,6;320;9/05/2024
USW00013743;13,35;4,4;1,8;40;10/05/2024
USW00013743;14,15;3,4;6,1;280;11/05/2024
USW00013743;15,55;3,6;10,2;320;12/05/2024
USW00013743;18,05;3,7;0,0;170;13/05/2024
USW00013743;18,65;2,9;6,9;170;14/05/2024
USW00013743;18,05;3,6;2,3;40;15/05/2024
USW00013743;21,40;5,1;0,0;350;16/05/2024
USW00013743;19,20;2,9;0,0;50;17/05/2024
USW00013743;17,50;1,4;14,0;180;18/05/2024
USW00013743;20,80;1,6;0,0;20;19/05/2024
USW00013743;21,40;2,0;0,0;200;20/05/2024
USW00013743;22,50;3,7;0,0;170;21/05/2024
USW00013743;24,45;4,1;0,0;170;22/05/2024
USW00013743;26,10;2,8;0,5;330;23/05/2024
USW00013743;26,10;2,8;0,3;180;24/05/2024
USW00013743;25,60;3,1;1,0;320;25/05/2024
USW00013743;25,55;2,6;;240;26/05/2024
USW00013743;23,90;4,3;4,3;290;27/05/2024
USW00013743;23,05;4,1;10,4;290;28/05/2024
USW00013743;20,85;2,4;9,7;300;29/05/2024
USW00013743;19,40;5,1;0,0;350;30/05/2024
USW00013743;19,15;4,2;0,0;330;31/05/2024
USW00013743;20,80;3,2;0,0;160;1/06/2024
USW00013743;23,05;4,5;0,0;250;2/06/2024
USW00013743;25,30;2,1;0,3;350;3/06/2024
USW00013743;25,85;2,9;0,0;110;4/06/2024
USW00013743;25,25;3,9;11,7;190;5/06/2024
USW00013743;26,95;4,8;0,0;220;6/06/2024
USW00013743;25,85;4,7;0,0;330;7/06/2024
USW00013743;23,90;3,8;0,0;270;8/06/2024
USW00013743;25,55;5,2;0,0;330;9/06/2024
USW00013743;23,05;3,8;0,3;340;10/06/2024
USW00013743;21,10;4,2;0,0;330;11/06/2024
USW00013743;22,20;2,6;0,0;170;12/06/2024
USW00013743;26,10;4,3;0,0;160;13/06/2024
USW00013743;27,50;4,0;0,0;340;14/06/2024
USW00013743;25,30;3,5;0,0;330;15/06/2024
USW00013743;25,30;3,3;0,0;170;16/06/2024
USW00013743;27,25;5,2;0,0;200;17/06/2024
USW00013743;28,85;4,6;0,0;160;18/06/2024
USW00013743;27,50;3,8;0,0;170;19/06/2024
USW00013743;27,80;3,9;0,0;180;20/06/2024
USW00013743;28,90;4,3;0,0;170;21/06/2024
USW00013743;31,40;4,6;0,0;170;22/06/2024
USW00013743;32,20;6,1;0,0;210;23/06/2024
USW00013743;28,60;5,8;0,0;340;24/06/2024
USW00013743;27,50;3,8;0,0;170;25/06/2024
USW00013743;29,70;4,3;13,0;270;26/06/2024
USW00013743;28,05;2,9;0,3;30;27/06/2024
USW00013743;25,55;4,7;0,0;70;28/06/2024
USW00013743;27,80;4,5;0,0;180;29/06/2024
USW00013743;30,85;4,1;3,8;20;30/06/2024
USW00013743;23,05;6,2;0,0;20;1/07/2024
USW00013743;25,00;3,4;0,0;180;2/07/2024
USW00013743;26,10;4,6;0,0;170;3/07/2024
USW00013743;28,85;3,3;6,6;270;4/07/2024
USW00013743;30,85;4,1;0,0;160;5/07/2024
USW00013743;31,95;3,6;0,0;320;6/07/2024
USW00013743;31,40;2,9;0,0;320;7/07/2024
USW00013743;31,70;3,3;0,0;180;8/07/2024
USW00013743;31,65;4,0;0,0;170;9/07/2024
USW00013743;31,65;6,1;3,3;240;10/07/2024
USW00013743;29,45;3,3;0,0;320;11/07/2024
USW00013743;26,35;3,4;3,8;340;12/07/2024
USW00013743;29,75;2,2;1,3;110;13/07/2024
USW00013743;32,20;3,1;0,0;210;14/07/2024
USW00013743;33,05;3,8;0,0;330;15/07/2024
USW00013743;33,35;5,1;0,0;200;16/07/2024
USW00013743;31,95;3,1;12,2;280;17/07/2024
USW00013743;28,05;3,4;0,0;350;18/07/2024
USW00013743;27,80;3,2;0,0;20;19/07/2024
USW00013743;26,95;2,1;0,5;140;20/07/2024
USW00013743;28,05;2,7;0,0;170;21/07/2024
USW00013743;25,80;3,4;39,9;200;22/07/2024
USW00013743;27,50;3,0;0,3;170;23/07/2024
USW00013743;28,05;2,6;0,0;220;24/07/2024
USW00013743;26,10;2,6;32,5;10;25/07/2024
USW00013743;26,35;3,3;0,0;50;26/07/2024
USW00013743;26,10;2,1;0,0;110;27/07/2024
USW00013743;26,65;2,1;0,0;120;28/07/2024
USW00013743;28,90;4,6;6,6;250;29/07/2024
USW00013743;27,50;5,0;1,0;220;30/07/2024
USW00013743;28,60;2,9;14,5;20;31/07/2024
USW00013743;30,00;2,8;0,0;190;1/08/2024
USW00013743;31,95;4,8;0,0;230;2/08/2024
USW00013743;28,90;4,7;3,6;290;3/08/2024
USW00013743;27,75;2,9;0,0;170;4/08/2024
USW00013743;28,90;3,2;0,0;200;5/08/2024
USW00013743;30,00;4,7;0,0;180;6/08/2024
USW00013743;28,90;3,6;0,0;130;7/08/2024
USW00013743;25,55;4,5;27,4;130;8/08/2024
USW00013743;26,95;6,0;45,7;240;9/08/2024
USW00013743;27,50;2,6;10,9;300;10/08/2024
USW00013743;25,55;2,4;0,0;340;11/08/2024
USW00013743;24,70;3,1;0,0;340;12/08/2024
USW00013743;25,30;2,4;0,0;10;13/08/2024
USW00013743;24,70;3,6;0,0;340;14/08/2024
USW00013743;26,10;2,7;0,0;360;15/08/2024
USW00013743;26,40;3,4;0,0;170;16/08/2024
USW00013743;26,10;3,8;4,8;180;17/08/2024
USW00013743;26,70;3,4;0,0;170;18/08/2024
USW00013743;26,95;4,6;0,3;330;19/08/2024
USW00013743;20,80;5,4;0,0;320;20/08/2024
USW00013743;20,30;4,2;0,0;340;21/08/2024
USW00013743;20,80;2,4;0,0;300;22/08/2024
USW00013743;22,80;1,7;0,0;130;23/08/2024
USW00013743;23,85;3,1;0,0;170;24/08/2024
USW00013743;24,75;3,8;0,0;190;25/08/2024
USW00013743;26,95;2,8;3,0;320;26/08/2024
USW00013743;28,05;2,4;0,0;130;27/08/2024
USW00013743;31,10;3,0;0,0;320;28/08/2024
USW00013743;28,35;3,7;19,6;100;29/08/2024
USW00013743;23,30;3,6;0,8;50;30/08/2024
USW00013743;25,00;2,3;0,3;290;31/08/2024
USW00013743;26,40;2,8;0,3;210;1/09/2024
USW00013743;23,30;4,8;0,0;10;2/09/2024
USW00013743;20,30;4,5;0,0;60;3/09/2024
USW00013743;20,00;3,0;0,0;70;4/09/2024
USW00013743;21,40;3,1;0,0;100;5/09/2024
USW00013743;22,20;1,9;0,0;70;6/09/2024
USW00013743;20,85;3,7;0,3;330;7/09/2024
USW00013743;19,15;3,7;0,0;250;8/09/2024
USW00013743;20,00;1,7;0,0;170;9/09/2024
USW00013743;22,80;2,5;0,0;350;10/09/2024
USW00013743;23,90;2,2;0,0;110;11/09/2024
USW00013743;23,60;2,6;0,0;110;12/09/2024
USW00013743;23,90;3,1;0,0;50;13/09/2024
USW00013743;24,15;3,7;0,0;50;14/09/2024
USW00013743;23,35;3,8;0,0;90;15/09/2024
USW00013743;21,65;5,3;0,0;70;16/09/2024
USW00013743;23,90;5,3;2,5;50;17/09/2024
USW00013743;23,05;4,7;8,4;50;18/09/2024
USW00013743;25,25;3,2;0,0;350;19/09/2024
USW00013743;24,15;2,6;0,0;170;20/09/2024
USW00013743;24,15;3,8;0,0;170;21/09/2024
USW00013743;22,20;3,1;8,1;60;22/09/2024
USW00013743;19,45;3,5;2,3;130;23/09/2024
USW00013743;19,15;2,6;11,9;120;24/09/2024
USW00013743;20,80;2,9;2,0;150;25/09/2024
USW00013743;25,00;2,1;14,5;180;26/09/2024
USW00013743;24,70;4,3;3,3;100;27/09/2024
USW00013743;25,80;3,2;1,8;170;28/09/2024
USW00013743;21,10;4,3;1,3;40;29/09/2024
USW00013743;19,45;4,3;2,0;50;30/09/2024
USW00013743;19,45;3,5;37,1;50;1/10/2024
USW00013743;20,00;1,6;0,5;60;2/10/2024
USW00013743;22,50;1,7;0,0;170;3/10/2024
USW00013743;22,25;3,2;0,0;180;4/10/2024
USW00013743;21,40;3,0;0,0;360;5/10/2024
USW00013743;19,75;2,9;0,0;190;6/10/2024
USW00013743;20,00;4,9;0,0;350;7/10/2024
USW00013743;16,65;2,6;0,0;330;8/10/2024
USW00013743;17,50;4,0;0,0;330;9/10/2024
USW00013743;15,00;3,8;0,0;350;10/10/2024
USW00013743;15,30;3,4;0,0;250;11/10/2024
USW00013743;19,45;2,4;0,0;360;12/10/2024
USW00013743;20,30;5,1;0,0;200;13/10/2024
USW00013743;15,55;5,6;0,0;300;14/10/2024
USW00013743;12,50;3,8;0,0;300;15/10/2024
USW00013743;11,40;4,8;0,0;330;16/10/2024
USW00013743;11,95;4,6;0,0;340;17/10/2024
USW00013743;14,75;2,6;0,0;10;18/10/2024
USW00013743;15,85;1,1;0,0;120;19/10/2024
USW00013743;16,40;1,3;0,0;350;20/10/2024
USW00013743;18,90;1,8;0,0;320;21/10/2024
USW00013743;20,00;2,1;0,0;190;22/10/2024
USW00013743;18,65;2,4;0,0;170;23/10/2024
USW00013743;17,25;5,4;0,0;350;24/10/2024
USW00013743;14,15;2,9;0,0;160;25/10/2024
USW00013743;16,40;4,2;0,0;330;26/10/2024
USW00013743;11,95;2,5;0,0;30;27/10/2024
USW00013743;13,05;2,2;0,0;120;28/10/2024
USW00013743;14,45;2,3;0,0;160;29/10/2024
USW00013743;18,90;2,9;0,0;180;30/10/2024
USW00013743;22,20;4,5;0,0;210;31/10/2024
USW00013743;21,35;4,8;0,0;280;1/11/2024
USW00013743;14,45;3,7;0,0;350;2/11/2024
USW00093721;5,85;2,0;0,0;220;2/11/2023
USW00093721;7,55;1,2;0,0;130;3/11/2023
USW00093721;11,15;0,7;0,0;40;4/11/2023
USW00093721;13,60;1,8;0,0;310;5/11/2023
USW00093721;11,95;1,8;0,0;80;6/11/2023
USW00093721;15,85;2,5;0,0;240;7/11/2023
USW00093721;11,95;2,4;0,0;120;8/11/2023
USW00093721;16,40;2,5;0,3;320;9/11/2023
USW00093721;8,60;2,1;5,3;300;10/11/2023
USW00093721;9,70;1,3;0,0;280;11/11/2023
USW00093721;6,10;2,6;0,0;50;12/11/2023
USW00093721;5,85;1,5;0,0;240;13/11/2023
USW00093721;8,60;2,2;0,0;300;14/11/2023
USW00093721;8,10;1,3;0,0;220;15/11/2023
USW00093721;11,40;0,9;0,0;240;16/11/2023
USW00093721;12,50;1,6;0,5;220;17/11/2023
USW00093721;9,75;3,8;0,0;340;18/11/2023
USW00093721;8,10;2,3;0,0;290;19/11/2023
USW00093721;6,10;2,6;0,0;50;20/11/2023
USW00093721;8,30;5,2;55,9;140;21/11/2023
USW00093721;12,20;4,3;2,0;300;22/11/2023
USW00093721;8,90;3,1;0,0;310;23/11/2023
USW00093721;7,50;2,7;0,0;20;24/11/2023
USW00093721;2,25;1,7;0,0;70;25/11/2023
USW00093721;3,10;1,7;7,1;240;26/11/2023
USW00093721;5,30;4,8;0,0;300;27/11/2023
USW00093721;1,45;6,0;0,0;300;28/11/2023
USW00093721;-0,25;2,9;0,0;260;29/11/2023
USW00093721;5,30;1,6;0,0;200;30/11/2023
USW00093721;3,95;0,4;4,6;110;1/12/2023
USW00093721;9,45;0,9;0,3;100;2/12/2023
USW00093721;11,10;2,1;15,0;80;3/12/2023
USW00093721;7,75;3,4;0,0;280;4/12/2023
USW00093721;5,30;2,0;0,0;360;5/12/2023
USW00093721;3,60;3,0;0,3;310;6/12/2023
USW00093721;2,55;1,8;0,0;230;7/12/2023
USW00093721;6,95;1,4;0,0;110;8/12/2023
USW00093721;7,20;1,0;0,0;90;9/12/2023
USW00093721;10,85;2,0;38,6;330;10/12/2023
USW00093721;4,45;4,9;12,2;300;11/12/2023
USW00093721;2,80;2,1;0,0;190;12/12/2023
USW00093721;4,25;3,1;0,0;290;13/12/2023
USW00093721;2,00;1,4;0,0;290;14/12/2023
USW00093721;7,00;2,9;0,0;260;15/12/2023
USW00093721;7,50;2,1;0,0;80;16/12/2023
USW00093721;9,75;4,1;51,1;40;17/12/2023
USW00093721;8,35;7,6;17,3;300;18/12/2023
USW00093721;1,45;5,1;0,0;310;19/12/2023
USW00093721;2,25;2,2;0,0;310;20/12/2023
USW00093721;3,90;1,7;0,0;360;21/12/2023
USW00093721;4,75;2,7;0,0;80;22/12/2023
USW00093721;6,10;2,1;0,0;120;23/12/2023
USW00093721;6,70;1,0;0,5;80;24/12/2023
USW00093721;9,75;2,1;0,0;60;25/12/2023
USW00093721;7,80;3,1;1,0;90;26/12/2023
USW00093721;10,00;3,8;41,1;80;27/12/2023
USW00093721;11,10;1,9;0,0;280;28/12/2023
USW00093721;9,75;2,6;0,0;340;29/12/2023
USW00093721;6,35;4,4;0,0;300;30/12/2023
USW00093721;7,80;2,2;0,0;280;31/12/2023
USW00093721;5,00;2,1;0,8;320;1/01/2024
USW00093721;3,60;3,6;0,0;300;2/01/2024
USW00093721;3,10;1,4;0,0;290;3/01/2024
USW00093721;3,10;3,4;0,0;310;4/01/2024
USW00093721;0,05;1,1;0,0;260;5/01/2024
USW00093721;0,35;3,5;30,5;60;6/01/2024
USW00093721;6,15;4,9;0,0;290;7/01/2024
USW00093721;4,20;2,9;0,0;10;8/01/2024
USW00093721;7,80;5,3;66,5;140;9/01/2024
USW00093721;10,30;6,9;0,0;270;10/01/2024
USW00093721;5,05;2,0;0,0;240;11/01/2024
USW00093721;5,60;4,3;10,2;120;12/01/2024
USW00093721;7,20;6,7;2,0;280;13/01/2024
USW00093721;2,85;5,1;0,0;280;14/01/2024
USW00093721;-2,65;2,2;9,1;310;15/01/2024
USW00093721;-4,65;4,6;3,0;320;16/01/2024
USW00093721;-6,55;3,4;0,0;280;17/01/2024
USW00093721;-4,40;1,0;0,0;110;18/01/2024
USW00093721;-2,45;3,1;9,7;300;19/01/2024
USW00093721;-5,45;6,5;0,0;290;20/01/2024
USW00093721;-3,55;5,3;0,0;320;21/01/2024
USW00093721;-3,00;1,7;0,0;250;22/01/2024
USW00093721;1,45;1,0;0,0;80;23/01/2024
USW00093721;4,70;1,0;0,3;70;24/01/2024
USW00093721;11,70;0,9;5,1;80;25/01/2024
USW00093721;17,25;1,9;0,8;310;26/01/2024
USW00093721;10,00;2,4;1,3;100;27/01/2024
USW00093721;6,70;4,2;32,8;60;28/01/2024
USW00093721;6,65;5,5;0,0;320;29/01/2024
USW00093721;4,20;3,2;0,0;120;30/01/2024
USW00093721;3,35;1,8;0,0;50;31/01/2024
USW00093721;5,35;1,7;0,0;230;1/02/2024
USW00093721;7,50;3,3;0,5;350;2/02/2024
USW00093721;5,30;2,1;0,0;350;3/02/2024
USW00093721;5,05;1,1;0,0;40;4/02/2024
USW00093721;3,35;2,4;0,0;100;5/02/2024
USW00093721;2,55;3,0;0,0;50;6/02/2024
USW00093721;3,40;0,9;0,0;90;7/02/2024
USW00093721;5,60;1,3;0,0;140;8/02/2024
USW00093721;10,00;1,4;0,0;190;9/02/2024
USW00093721;10,80;1,5;0,0;160;10/02/2024
USW00093721;11,35;1,8;1,3;310;11/02/2024
USW00093721;7,50;2,1;2,5;90;12/02/2024
USW00093721;4,70;5,5;22,6;290;13/02/2024
USW00093721;2,00;4,3;0,0;300;14/02/2024
USW00093721;1,45;1,5;0,0;110;15/02/2024
USW00093721;4,20;4,0;0,0;290;16/02/2024
USW00093721;0,30;5,0;6,6;260;17/02/2024
USW00093721;2,00;3,4;0,0;230;18/02/2024
USW00093721;2,30;1,7;0,0;320;19/02/2024
USW00093721;2,80;2,7;0,0;90;20/02/2024
USW00093721;1,75;2,5;0,0;120;21/02/2024
USW00093721;2,30;2,2;5,6;340;22/02/2024
USW00093721;6,65;1,8;0,3;330;23/02/2024
USW00093721;4,80;3,7;0,3;330;24/02/2024
USW00093721;1,15;1,3;0,0;150;25/02/2024
USW00093721;7,85;1,2;0,0;60;26/02/2024
USW00093721;10,55;2,6;0,0;180;27/02/2024
USW00093721;11,65;6,0;7,1;280;28/02/2024
USW00093721;3,95;5,2;0,0;290;29/02/2024
USW00093721;3,40;2,6;0,8;110;1/03/2024
USW00093721;8,85;3,6;25,9;290;2/03/2024
USW00093721;11,10;1,6;0,0;250;3/03/2024
USW00093721;13,85;3,0;0,0;100;4/03/2024
USW00093721;10,30;3,2;12,4;60;5/03/2024
USW00093721;9,45;2,8;8,9;50;6/03/2024
USW00093721;13,60;3,9;0,8;340;7/03/2024
USW00093721;9,70;3,4;0,0;120;8/03/2024
USW00093721;8,10;4,1;27,4;100;9/03/2024
USW00093721;5,55;8,7;0,3;270;10/03/2024
USW00093721;8,05;7,9;0,0;300;11/03/2024
USW00093721;14,75;4,7;0,0;280;12/03/2024
USW00093721;13,85;2,2;0,0;240;13/03/2024
USW00093721;16,70;2,1;0,0;240;14/03/2024
USW00093721;17,80;4,2;0,3;280;15/03/2024
USW00093721;11,40;2,8;0,0;250;16/03/2024
USW00093721;15,00;3,2;0,0;340;17/03/2024
USW00093721;6,40;5,8;0,0;320;18/03/2024
USW00093721;5,55;4,4;0,0;300;19/03/2024
USW00093721;11,40;6,2;0,0;290;20/03/2024
USW00093721;3,65;3,8;0,0;280;21/03/2024
USW00093721;3,90;3,8;0,0;80;22/03/2024
USW00093721;7,20;6,0;38,9;310;23/03/2024
USW00093721;4,25;2,9;0,0;340;24/03/2024
USW00093721;5,60;3,0;0,0;70;25/03/2024
USW00093721;6,65;2,8;0,0;120;26/03/2024
USW00093721;7,80;1,8;20,8;120;27/03/2024
USW00093721;8,65;3,0;2,3;310;28/03/2024
USW00093721;8,90;5,1;0,0;310;29/03/2024
USW00093721;9,15;3,2;2,0;340;30/03/2024
USW00093721;13,35;2,2;0,0;90;31/03/2024
USW00093721;11,10;3,0;18,0;70;1/04/2024
USW00093721;9,15;5,0;23,9;100;2/04/2024
USW00093721;8,35;5,6;30,7;80;3/04/2024
USW00093721;6,95;2,8;0,5;290;4/04/2024
USW00093721;7,50;5,6;0,0;300;5/04/2024
USW00093721;8,05;5,3;0,0;340;6/04/2024
USW00093721;11,35;2,9;0,0;340;7/04/2024
USW00093721;11,95;1,8;0,0;150;8/04/2024
USW00093721;15,85;1,3;0,0;120;9/04/2024
USW00093721;19,45;1,8;0,0;250;10/04/2024
USW00093721;19,45;4,5;0,5;130;11/04/2024
USW00093721;16,65;7,1;5,1;270;12/04/2024
USW00093721;13,90;7,4;0,0;300;13/04/2024
USW00093721;16,10;3,8;0,0;210;14/04/2024
USW00093721;22,50;2,9;0,0;340;15/04/2024
USW00093721;17,50;2,2;0,0;20;16/04/2024
USW00093721;17,20;2,9;0,8;120;17/04/2024
USW00093721;16,15;3,5;0,0;80;18/04/2024
USW00093721;11,10;2,8;0,3;120;19/04/2024
USW00093721;16,95;3,4;1,0;290;20/04/2024
USW00093721;8,90;2,5;0,0;300;21/04/2024
USW00093721;10,00;2,2;0,0;310;22/04/2024
USW00093721;12,75;2,4;0,0;130;23/04/2024
USW00093721;17,25;3,9;0,0;270;24/04/2024
USW00093721;11,40;3,7;0,0;40;25/04/2024
USW00093721;11,10;3,2;0,0;120;26/04/2024
USW00093721;12,50;2,1;0,5;170;27/04/2024
USW00093721;20,55;1,5;0,0;230;28/04/2024
USW00093721;24,70;2,5;0,0;120;29/04/2024
USW00093721;24,45;3,7;4,6;290;30/04/2024
USW00093721;22,20;2,3;0,0;290;1/05/2024
USW00093721;22,75;2,6;0,0;230;2/05/2024
USW00093721;16,95;5,9;0,0;100;3/05/2024
USW00093721;11,40;4,3;9,4;100;4/05/2024
USW00093721;15,25;2,5;18,8;70;5/05/2024
USW00093721;20,00;0,6;0,0;340;6/05/2024
USW00093721;21,95;1,1;0,0;190;7/05/2024
USW00093721;23,60;3,3;0,0;280;8/05/2024
USW00093721;18,05;3,4;6,4;290;9/05/2024
USW00093721;12,20;5,4;2,5;90;10/05/2024
USW00093721;13,05;1,9;5,8;270;11/05/2024
USW00093721;13,60;1,9;1,8;280;12/05/2024
USW00093721;17,80;2,5;0,0;130;13/05/2024
USW00093721;15,80;1,9;8,9;130;14/05/2024
USW00093721;15,85;3,4;1,3;50;15/05/2024
USW00093721;18,35;4,1;0,0;350;16/05/2024
USW00093721;18,05;2,5;0,0;60;17/05/2024
USW00093721;16,65;0,9;5,1;130;18/05/2024
USW00093721;20,00;1,3;0,3;150;19/05/2024
USW00093721;19,75;1,7;0,0;130;20/05/2024
USW00093721;20,55;2,1;0,0;110;21/05/2024
USW00093721;22,80;2,0;0,0;130;22/05/2024
USW00093721;24,15;1,4;0,0;280;23/05/2024
USW00093721;23,85;1,8;0,0;100;24/05/2024
USW00093721;24,20;2,2;0,5;130;25/05/2024
USW00093721;24,45;2,2;0,3;120;26/05/2024
USW00093721;21,95;2,5;7,9;330;27/05/2024
USW00093721;22,50;4,1;0,0;270;28/05/2024
USW00093721;19,45;1,9;1,3;290;29/05/2024
USW00093721;18,60;3,6;0,0;320;30/05/2024
USW00093721;17,80;2,9;0,0;290;31/05/2024
USW00093721;20,80;1,8;0,0;150;1/06/2024
USW00093721;21,90;2,6;0,0;240;2/06/2024
USW00093721;25,00;2,1;0,0;300;3/06/2024
USW00093721;24,45;2,9;0,0;100;4/06/2024
USW00093721;25,00;3,0;8,4;120;5/06/2024
USW00093721;25,85;2,9;0,0;290;6/06/2024
USW00093721;24,45;4,6;0,0;290;7/06/2024
USW00093721;22,20;3,7;0,0;270;8/06/2024
USW00093721;23,35;4,7;0,0;290;9/06/2024
USW00093721;21,65;3,8;0,0;290;10/06/2024
USW00093721;19,15;2,8;0,0;310;11/06/2024
USW00093721;20,55;2,2;0,0;280;12/06/2024
USW00093721;24,45;2,3;0,3;140;13/06/2024
USW00093721;27,80;2,0;2,0;50;14/06/2024
USW00093721;23,60;2,7;0,0;350;15/06/2024
USW00093721;22,80;2,6;0,0;110;16/06/2024
USW00093721;26,40;2,7;0,0;140;17/06/2024
USW00093721;27,50;2,6;0,0;130;18/06/2024
USW00093721;26,40;2,0;0,0;130;19/06/2024
USW00093721;26,10;1,8;0,0;140;20/06/2024
USW00093721;27,75;2,0;0,0;150;21/06/2024
USW00093721;30,80;2,3;0,0;240;22/06/2024
USW00093721;31,95;4,2;0,0;230;23/06/2024
USW00093721;26,95;5,0;0,0;300;24/06/2024
USW00093721;25,30;2,6;0,0;260;25/06/2024
USW00093721;29,70;3,6;2,3;260;26/06/2024
USW00093721;26,95;3,0;0,0;30;27/06/2024
USW00093721;24,75;4,6;0,0;60;28/06/2024
USW00093721;26,65;3,0;2,3;150;29/06/2024
USW00093721;30,00;3,4;20,3;340;30/06/2024
USW00093721;22,25;4,0;0,0;350;1/07/2024
USW00093721;23,65;2,3;0,0;110;2/07/2024
USW00093721;25,55;2,5;0,0;140;3/07/2024
USW00093721;28,05;2,0;0,0;140;4/07/2024
USW00093721;30,85;2,4;0,0;140;5/07/2024
USW00093721;32,50;3,0;0,0;320;6/07/2024
USW00093721;30,55;2,2;0,0;350;7/07/2024
USW00093721;29,75;1,7;0,0;140;8/07/2024
USW00093721;31,10;2,1;3,3;50;9/07/2024
USW00093721;30,30;3,6;1,8;140;10/07/2024
USW00093721;28,60;3,1;0,0;280;11/07/2024
USW00093721;25,00;1,8;1,5;110;12/07/2024
USW00093721;29,15;1,2;0,0;110;13/07/2024
USW00093721;31,10;2,1;0,0;110;14/07/2024
USW00093721;31,65;2,4;0,0;260;15/07/2024
USW00093721;32,20;3,6;4,1;300;16/07/2024
USW00093721;31,40;1,9;0,5;280;17/07/2024
USW00093721;26,40;2,5;0,0;350;18/07/2024
USW00093721;25,85;2,5;0,0;50;19/07/2024
USW00093721;26,40;1,4;1,5;130;20/07/2024
USW00093721;26,40;1,7;0,0;110;21/07/2024
USW00093721;25,55;2,1;10,2;110;22/07/2024
USW00093721;27,25;2,5;0,8;110;23/07/2024
USW00093721;27,80;1,2;0,0;110;24/07/2024
USW00093721;26,95;2,2;0,0;290;25/07/2024
USW00093721;25,25;2,4;0,0;50;26/07/2024
USW00093721;24,70;1,9;0,0;80;27/07/2024
USW00093721;25,00;1,9;0,0;110;28/07/2024
USW00093721;28,30;2,6;11,9;220;29/07/2024
USW00093721;26,40;2,5;0,3;140;30/07/2024
USW00093721;29,15;2,5;0,0;290;31/07/2024
USW00093721;30,00;1,8;0,0;150;1/08/2024
USW00093721;30,85;3,0;55,4;300;2/08/2024
USW00093721;28,90;2,8;20,1;240;3/08/2024
USW00093721;26,95;1,8;0,0;320;4/08/2024
USW00093721;28,90;1,5;0,0;150;5/08/2024
USW00093721;28,90;3,0;3,6;60;6/08/2024
USW00093721;26,95;3,3;5,8;110;7/08/2024
USW00093721;24,75;5,5;20,1;110;8/08/2024
USW00093721;26,40;4,6;26,2;160;9/08/2024
USW00093721;27,20;2,2;0,0;280;10/08/2024
USW00093721;23,60;2,3;0,0;310;11/08/2024
USW00093721;23,60;2,5;0,0;270;12/08/2024
USW00093721;23,60;1,8;0,0;310;13/08/2024
USW00093721;23,90;2,2;0,0;330;14/08/2024
USW00093721;24,45;1,8;0,0;310;15/08/2024
USW00093721;24,75;1,9;0,0;140;16/08/2024
USW00093721;23,90;2,1;9,7;140;17/08/2024
USW00093721;25,30;2,1;13,7;260;18/08/2024
USW00093721;25,30;3,4;0,0;330;19/08/2024
USW00093721;19,15;3,9;0,0;350;20/08/2024
USW00093721;18,05;3,0;0,0;320;21/08/2024
USW00093721;18,90;1,9;0,0;310;22/08/2024
USW00093721;20,55;0,9;0,0;150;23/08/2024
USW00093721;21,35;1,5;0,0;130;24/08/2024
